# step Etot Epot T p 
3429 -4874.5484 -4874.5484 0.0 1234.3399 
3430 -4873.9417 -4873.9417 0.0 1248.6105 
3431 -4874.3473 -4874.3473 0.0 1240.4167 
3432 -4874.4716 -4874.4716 0.0 1237.1077 
3433 -4874.5155 -4874.5155 0.0 1235.6511 
3434 -4874.5336 -4874.5336 0.0 1234.9671 
3435 -4874.5415 -4874.5415 0.0 1234.6423 
3436 -4874.545 -4874.545 0.0 1234.488 
3437 -4874.5468 -4874.5468 0.0 1234.412 
3438 -4874.5476 -4874.5476 0.0 1234.375 
3439 -4874.548 -4874.548 0.0 1234.357 
3440 -4874.5482 -4874.5482 0.0 1234.3482 
3441 -4873.9411 -4873.9411 0.0 1248.6218 
3442 -4874.3489 -4874.3489 0.0 1240.3789 
3443 -4874.4725 -4874.4725 0.0 1237.0815 
3444 -4874.5159 -4874.5159 0.0 1235.6382 
3445 -4874.5337 -4874.5337 0.0 1234.9632 
3446 -4874.5414 -4874.5414 0.0 1234.6438 
3447 -4874.5449 -4874.5449 0.0 1234.4926 
3448 -4874.5466 -4874.5466 0.0 1234.4183 
3449 -4874.5474 -4874.5474 0.0 1234.3823 
3450 -4874.5478 -4874.5478 0.0 1234.3648 
3451 -4874.548 -4874.548 0.0 1234.3563 
3452 -4873.9632 -4873.9632 0.0 1250.0083 
3453 -4874.3442 -4874.3442 0.0 1241.4718 
3454 -4874.4681 -4874.4681 0.0 1237.7411 
3455 -4874.5136 -4874.5136 0.0 1236.005 
3456 -4874.5322 -4874.5322 0.0 1235.168 
3457 -4874.5405 -4874.5405 0.0 1234.758 
3458 -4874.5443 -4874.5443 0.0 1234.5565 
3459 -4874.5462 -4874.5462 0.0 1234.456 
3460 -4874.5471 -4874.5471 0.0 1234.406 
3461 -4874.5476 -4874.5476 0.0 1234.381 
3462 -4874.5478 -4874.5478 0.0 1234.3686 
3463 -4873.9624 -4873.9624 0.0 1250.0244 
3464 -4874.3457 -4874.3457 0.0 1241.4333 
3465 -4874.4689 -4874.4689 0.0 1237.7135 
3466 -4874.5139 -4874.5139 0.0 1235.9908 
3467 -4874.5322 -4874.5322 0.0 1235.1653 
3468 -4874.5404 -4874.5404 0.0 1234.7617 
3469 -4874.5442 -4874.5442 0.0 1234.5641 
3470 -4874.546 -4874.546 0.0 1234.4656 
3471 -4874.5469 -4874.5469 0.0 1234.4168 
3472 -4874.5473 -4874.5473 0.0 1234.3926 
3473 -4874.5476 -4874.5476 0.0 1234.3805 
3474 -4873.9617 -4873.9617 0.0 1250.0399 
3475 -4874.3471 -4874.3471 0.0 1241.3946 
3476 -4874.4697 -4874.4697 0.0 1237.6859 
3477 -4874.5142 -4874.5142 0.0 1235.9778 
3478 -4874.5323 -4874.5323 0.0 1235.1625 
3479 -4874.5403 -4874.5403 0.0 1234.7652 
3480 -4874.544 -4874.544 0.0 1234.5712 
3481 -4874.5458 -4874.5458 0.0 1234.4749 
3482 -4874.5467 -4874.5467 0.0 1234.4273 
3483 -4874.5471 -4874.5471 0.0 1234.4049 
3484 -4874.5473 -4874.5473 0.0 1234.392 
3485 -4873.961 -4873.961 0.0 1250.0549 
3486 -4874.3486 -4874.3486 0.0 1241.3559 
3487 -4874.4705 -4874.4705 0.0 1237.6584 
3488 -4874.5146 -4874.5146 0.0 1235.9647 
3489 -4874.5324 -4874.5324 0.0 1235.1595 
3490 -4874.5403 -4874.5403 0.0 1234.7684 
3491 -4874.5439 -4874.5439 0.0 1234.5781 
3492 -4874.5457 -4874.5457 0.0 1234.4839 
3493 -4874.5465 -4874.5465 0.0 1234.4374 
3494 -4874.547 -4874.547 0.0 1234.4144 
3495 -4874.5471 -4874.5471 0.0 1234.4043 
3496 -4873.9603 -4873.9603 0.0 1250.0693 
3497 -4874.3501 -4874.3501 0.0 1241.317 
3498 -4874.4713 -4874.4713 0.0 1237.6311 
3499 -4874.5148 -4874.5148 0.0 1235.9517 
3500 -4874.5324 -4874.5324 0.0 1235.1565 
3501 -4874.5402 -4874.5402 0.0 1234.7715 
3502 -4874.5438 -4874.5438 0.0 1234.5847 
3503 -4874.5455 -4874.5455 0.0 1234.4925 
3504 -4874.5464 -4874.5464 0.0 1234.4472 
3505 -4874.5468 -4874.5468 0.0 1234.4249 
3506 -4874.547 -4874.547 0.0 1234.4138 
3507 -4873.9597 -4873.9597 0.0 1250.0833 
3508 -4874.3516 -4874.3516 0.0 1241.2757 
3509 -4874.4721 -4874.4721 0.0 1237.6037 
3510 -4874.5152 -4874.5152 0.0 1235.9386 
3511 -4874.5325 -4874.5325 0.0 1235.1532 
3512 -4874.5402 -4874.5402 0.0 1234.7743 
3513 -4874.5437 -4874.5437 0.0 1234.591 
3514 -4874.5454 -4874.5454 0.0 1234.5008 
3515 -4874.5462 -4874.5462 0.0 1234.4566 
3516 -4874.5466 -4874.5466 0.0 1234.4348 
3517 -4874.5468 -4874.5468 0.0 1234.4242 
3518 -4873.9375 -4873.9375 0.0 1248.7135 
3519 -4874.3429 -4874.3429 0.0 1240.547 
3520 -4874.468 -4874.468 0.0 1237.2347 
3521 -4874.5131 -4874.5131 0.0 1235.7558 
3522 -4874.5314 -4874.5314 0.0 1235.0657 
3523 -4874.5396 -4874.5396 0.0 1234.735 
3524 -4874.5433 -4874.5433 0.0 1234.5763 
3525 -4874.5451 -4874.5451 0.0 1234.4984 
3526 -4874.546 -4874.546 0.0 1234.4604 
3527 -4874.5464 -4874.5464 0.0 1234.4419 
3528 -4874.5466 -4874.5466 0.0 1234.4328 
3529 -4873.9369 -4873.9369 0.0 1248.7252 
3530 -4874.3442 -4874.3442 0.0 1240.515 
3531 -4874.4688 -4874.4688 0.0 1237.2081 
3532 -4874.5134 -4874.5134 0.0 1235.745 
3533 -4874.5316 -4874.5316 0.0 1235.0615 
3534 -4874.5395 -4874.5395 0.0 1234.7364 
3535 -4874.5432 -4874.5432 0.0 1234.5809 
3536 -4874.5449 -4874.5449 0.0 1234.5049 
3537 -4874.5458 -4874.5458 0.0 1234.4679 
3538 -4874.5462 -4874.5462 0.0 1234.4499 
3539 -4874.5464 -4874.5464 0.0 1234.4411 
3540 -4873.9363 -4873.9363 0.0 1248.7363 
3541 -4874.3457 -4874.3457 0.0 1240.4798 
3542 -4874.4697 -4874.4697 0.0 1237.182 
3543 -4874.5138 -4874.5138 0.0 1235.7321 
3544 -4874.5317 -4874.5317 0.0 1235.0575 
3545 -4874.5395 -4874.5395 0.0 1234.7379 
3546 -4874.5431 -4874.5431 0.0 1234.5854 
3547 -4874.5448 -4874.5448 0.0 1234.5111 
3548 -4874.5456 -4874.5456 0.0 1234.4751 
3549 -4874.546 -4874.546 0.0 1234.4576 
3550 -4874.5462 -4874.5462 0.0 1234.4492 
3551 -4873.9582 -4873.9582 0.0 1250.1221 
3552 -4874.3407 -4874.3407 0.0 1241.5749 
3553 -4874.4655 -4874.4655 0.0 1237.8389 
3554 -4874.5113 -4874.5113 0.0 1236.1005 
3555 -4874.5302 -4874.5302 0.0 1235.261 
3556 -4874.5386 -4874.5386 0.0 1234.8515 
3557 -4874.5426 -4874.5426 0.0 1234.6474 
3558 -4874.5444 -4874.5444 0.0 1234.549 
3559 -4874.5453 -4874.5453 0.0 1234.4989 
3560 -4874.5458 -4874.5458 0.0 1234.474 
3561 -4874.546 -4874.546 0.0 1234.4615 
3562 -4873.9575 -4873.9575 0.0 1250.1382 
3563 -4874.3422 -4874.3422 0.0 1241.5361 
3564 -4874.4663 -4874.4663 0.0 1237.811 
3565 -4874.5117 -4874.5117 0.0 1236.0872 
3566 -4874.5303 -4874.5303 0.0 1235.2582 
3567 -4874.5385 -4874.5385 0.0 1234.8551 
3568 -4874.5424 -4874.5424 0.0 1234.6548 
3569 -4874.5442 -4874.5442 0.0 1234.5587 
3570 -4874.5451 -4874.5451 0.0 1234.5098 
3571 -4874.5455 -4874.5455 0.0 1234.4855 
3572 -4874.5458 -4874.5458 0.0 1234.4735 
3573 -4873.9568 -4873.9568 0.0 1250.1538 
3574 -4874.3437 -4874.3437 0.0 1241.4971 
3575 -4874.4671 -4874.4671 0.0 1237.7831 
3576 -4874.512 -4874.512 0.0 1236.074 
3577 -4874.5303 -4874.5303 0.0 1235.2552 
3578 -4874.5384 -4874.5384 0.0 1234.8586 
3579 -4874.5423 -4874.5423 0.0 1234.662 
3580 -4874.544 -4874.544 0.0 1234.568 
3581 -4874.5449 -4874.5449 0.0 1234.5203 
3582 -4874.5453 -4874.5453 0.0 1234.4967 
3583 -4874.5456 -4874.5456 0.0 1234.4849 
3584 -4873.9561 -4873.9561 0.0 1250.1687 
3585 -4874.3452 -4874.3452 0.0 1241.458 
3586 -4874.4679 -4874.4679 0.0 1237.7553 
3587 -4874.5123 -4874.5123 0.0 1236.0607 
3588 -4874.5304 -4874.5304 0.0 1235.2521 
3589 -4874.5384 -4874.5384 0.0 1234.8617 
3590 -4874.5421 -4874.5421 0.0 1234.6688 
3591 -4874.5439 -4874.5439 0.0 1234.5769 
3592 -4874.5447 -4874.5447 0.0 1234.5304 
3593 -4874.5451 -4874.5451 0.0 1234.5074 
3594 -4874.5453 -4874.5453 0.0 1234.496 
3595 -4873.9554 -4873.9554 0.0 1250.1832 
3596 -4874.3467 -4874.3467 0.0 1241.4188 
3597 -4874.4687 -4874.4687 0.0 1237.7276 
3598 -4874.5126 -4874.5126 0.0 1236.0474 
3599 -4874.5305 -4874.5305 0.0 1235.2489 
3600 -4874.5383 -4874.5383 0.0 1234.8647 
3601 -4874.542 -4874.542 0.0 1234.6754 
3602 -4874.5437 -4874.5437 0.0 1234.5855 
3603 -4874.5445 -4874.5445 0.0 1234.5401 
3604 -4874.545 -4874.545 0.0 1234.5177 
3605 -4874.5452 -4874.5452 0.0 1234.5067 
3606 -4873.9547 -4873.9547 0.0 1250.1971 
3607 -4874.3482 -4874.3482 0.0 1241.3794 
3608 -4874.4695 -4874.4695 0.0 1237.7 
3609 -4874.513 -4874.513 0.0 1236.0341 
3610 -4874.5306 -4874.5306 0.0 1235.2456 
3611 -4874.5383 -4874.5383 0.0 1234.8674 
3612 -4874.5419 -4874.5419 0.0 1234.6816 
3613 -4874.5435 -4874.5435 0.0 1234.5938 
3614 -4874.5443 -4874.5443 0.0 1234.5495 
3615 -4874.5448 -4874.5448 0.0 1234.5277 
3616 -4874.545 -4874.545 0.0 1234.517 
3617 -4873.9326 -4873.9326 0.0 1248.8276 
3618 -4874.3394 -4874.3394 0.0 1240.652 
3619 -4874.4654 -4874.4654 0.0 1237.3309 
3620 -4874.5109 -4874.5109 0.0 1235.8513 
3621 -4874.5295 -4874.5295 0.0 1235.1591 
3622 -4874.5377 -4874.5377 0.0 1234.8281 
3623 -4874.5415 -4874.5415 0.0 1234.6668 
3624 -4874.5432 -4874.5432 0.0 1234.5914 
3625 -4874.5441 -4874.5441 0.0 1234.5534 
3626 -4874.5446 -4874.5446 0.0 1234.5348 
3627 -4874.5448 -4874.5448 0.0 1234.5257 
3628 -4873.932 -4873.932 0.0 1248.8393 
3629 -4874.3411 -4874.3411 0.0 1240.6137 
3630 -4874.4663 -4874.4663 0.0 1237.3042 
3631 -4874.5113 -4874.5113 0.0 1235.838 
3632 -4874.5296 -4874.5296 0.0 1235.155 
3633 -4874.5376 -4874.5376 0.0 1234.8296 
3634 -4874.5414 -4874.5414 0.0 1234.6715 
3635 -4874.5431 -4874.5431 0.0 1234.5979 
3636 -4874.544 -4874.544 0.0 1234.5609 
3637 -4874.5444 -4874.5444 0.0 1234.5428 
3638 -4874.5446 -4874.5446 0.0 1234.5341 
3639 -4873.9315 -4873.9315 0.0 1248.8505 
3640 -4874.3428 -4874.3428 0.0 1240.5735 
3641 -4874.4672 -4874.4672 0.0 1237.2781 
3642 -4874.5117 -4874.5117 0.0 1235.8239 
3643 -4874.5297 -4874.5297 0.0 1235.151 
3644 -4874.5376 -4874.5376 0.0 1234.8309 
3645 -4874.5413 -4874.5413 0.0 1234.676 
3646 -4874.543 -4874.543 0.0 1234.6041 
3647 -4874.5438 -4874.5438 0.0 1234.5681 
3648 -4874.5442 -4874.5442 0.0 1234.5506 
3649 -4874.5444 -4874.5444 0.0 1234.5421 
3650 -4873.9533 -4873.9533 0.0 1250.2359 
3651 -4874.3373 -4874.3373 0.0 1241.6781 
3652 -4874.4627 -4874.4627 0.0 1237.9391 
3653 -4874.509 -4874.509 0.0 1236.1971 
3654 -4874.5282 -4874.5282 0.0 1235.3552 
3655 -4874.5366 -4874.5366 0.0 1234.945 
3656 -4874.5407 -4874.5407 0.0 1234.7418 
3657 -4874.5425 -4874.5425 0.0 1234.6421 
3658 -4874.5434 -4874.5434 0.0 1234.5919 
3659 -4874.5439 -4874.5439 0.0 1234.5669 
3660 -4874.5442 -4874.5442 0.0 1234.5545 
3661 -4873.9526 -4873.9526 0.0 1250.252 
3662 -4874.3388 -4874.3388 0.0 1241.6389 
3663 -4874.4635 -4874.4635 0.0 1237.9109 
3664 -4874.5094 -4874.5094 0.0 1236.1836 
3665 -4874.5282 -4874.5282 0.0 1235.3523 
3666 -4874.5366 -4874.5366 0.0 1234.9486 
3667 -4874.5405 -4874.5405 0.0 1234.7492 
3668 -4874.5424 -4874.5424 0.0 1234.6494 
3669 -4874.5432 -4874.5432 0.0 1234.6028 
3670 -4874.5437 -4874.5437 0.0 1234.5785 
3671 -4874.5439 -4874.5439 0.0 1234.5664 
3672 -4873.9518 -4873.9518 0.0 1250.2676 
3673 -4874.3403 -4874.3403 0.0 1241.5995 
3674 -4874.4645 -4874.4645 0.0 1237.8804 
3675 -4874.5097 -4874.5097 0.0 1236.1702 
3676 -4874.5283 -4874.5283 0.0 1235.3492 
3677 -4874.5365 -4874.5365 0.0 1234.952 
3678 -4874.5404 -4874.5404 0.0 1234.7563 
3679 -4874.5423 -4874.5423 0.0 1234.6586 
3680 -4874.543 -4874.543 0.0 1234.6133 
3681 -4874.5435 -4874.5435 0.0 1234.5896 
3682 -4874.5437 -4874.5437 0.0 1234.5779 
3683 -4873.9511 -4873.9511 0.0 1250.2826 
3684 -4874.3418 -4874.3418 0.0 1241.5601 
3685 -4874.4653 -4874.4653 0.0 1237.8523 
3686 -4874.51 -4874.51 0.0 1236.1567 
3687 -4874.5284 -4874.5284 0.0 1235.346 
3688 -4874.5364 -4874.5364 0.0 1234.9551 
3689 -4874.5402 -4874.5402 0.0 1234.7631 
3690 -4874.5421 -4874.5421 0.0 1234.6676 
3691 -4874.5429 -4874.5429 0.0 1234.6234 
3692 -4874.5433 -4874.5433 0.0 1234.6004 
3693 -4874.5435 -4874.5435 0.0 1234.589 
3694 -4873.9505 -4873.9505 0.0 1250.297 
3695 -4874.3433 -4874.3433 0.0 1241.5205 
3696 -4874.4661 -4874.4661 0.0 1237.8243 
3697 -4874.5104 -4874.5104 0.0 1236.142 
3698 -4874.5285 -4874.5285 0.0 1235.3426 
3699 -4874.5364 -4874.5364 0.0 1234.9579 
3700 -4874.5401 -4874.5401 0.0 1234.7696 
3701 -4874.5419 -4874.5419 0.0 1234.6761 
3702 -4874.5427 -4874.5427 0.0 1234.6331 
3703 -4874.5431 -4874.5431 0.0 1234.6107 
3704 -4874.5433 -4874.5433 0.0 1234.5997 
3705 -4873.9498 -4873.9498 0.0 1250.3109 
3706 -4874.3448 -4874.3448 0.0 1241.4808 
3707 -4874.4669 -4874.4669 0.0 1237.7963 
3708 -4874.5107 -4874.5107 0.0 1236.1285 
3709 -4874.5285 -4874.5285 0.0 1235.3391 
3710 -4874.5363 -4874.5363 0.0 1234.9606 
3711 -4874.54 -4874.54 0.0 1234.7759 
3712 -4874.5418 -4874.5418 0.0 1234.6844 
3713 -4874.5425 -4874.5425 0.0 1234.6425 
3714 -4874.5429 -4874.5429 0.0 1234.6207 
3715 -4874.5431 -4874.5431 0.0 1234.61 
3716 -4873.9278 -4873.9278 0.0 1248.9429 
3717 -4874.3361 -4874.3361 0.0 1240.7534 
3718 -4874.4629 -4874.4629 0.0 1237.4272 
3719 -4874.5087 -4874.5087 0.0 1235.9457 
3720 -4874.5275 -4874.5275 0.0 1235.2515 
3721 -4874.5358 -4874.5358 0.0 1234.9213 
3722 -4874.5396 -4874.5396 0.0 1234.7611 
3723 -4874.5415 -4874.5415 0.0 1234.682 
3724 -4874.5424 -4874.5424 0.0 1234.644 
3725 -4874.5427 -4874.5427 0.0 1234.6279 
3726 -4874.5429 -4874.5429 0.0 1234.6187 
3727 -4873.9271 -4873.9271 0.0 1248.9547 
3728 -4874.3378 -4874.3378 0.0 1240.7148 
3729 -4874.4638 -4874.4638 0.0 1237.4002 
3730 -4874.5091 -4874.5091 0.0 1235.9323 
3731 -4874.5276 -4874.5276 0.0 1235.2473 
3732 -4874.5357 -4874.5357 0.0 1234.9227 
3733 -4874.5395 -4874.5395 0.0 1234.7657 
3734 -4874.5413 -4874.5413 0.0 1234.6885 
3735 -4874.5422 -4874.5422 0.0 1234.6515 
3736 -4874.5425 -4874.5425 0.0 1234.6359 
3737 -4874.5427 -4874.5427 0.0 1234.6271 
3738 -4873.9266 -4873.9266 0.0 1248.9658 
3739 -4874.3394 -4874.3394 0.0 1240.6767 
3740 -4874.4647 -4874.4647 0.0 1237.3738 
3741 -4874.5095 -4874.5095 0.0 1235.9191 
3742 -4874.5277 -4874.5277 0.0 1235.2431 
3743 -4874.5357 -4874.5357 0.0 1234.9229 
3744 -4874.5394 -4874.5394 0.0 1234.7702 
3745 -4874.5412 -4874.5412 0.0 1234.6947 
3746 -4874.542 -4874.542 0.0 1234.6588 
3747 -4874.5424 -4874.5424 0.0 1234.6413 
3748 -4874.5425 -4874.5425 0.0 1234.6352 
3749 -4873.9483 -4873.9483 0.0 1250.3511 
3750 -4874.3338 -4874.3338 0.0 1241.7814 
3751 -4874.46 -4874.46 0.0 1238.0372 
3752 -4874.5067 -4874.5067 0.0 1236.2927 
3753 -4874.5261 -4874.5261 0.0 1235.4496 
3754 -4874.5347 -4874.5347 0.0 1235.0376 
3755 -4874.5387 -4874.5387 0.0 1234.8352 
3756 -4874.5407 -4874.5407 0.0 1234.7342 
3757 -4874.5417 -4874.5417 0.0 1234.6827 
3758 -4874.5422 -4874.5422 0.0 1234.6577 
3759 -4874.5424 -4874.5424 0.0 1234.6453 
3760 -4873.9475 -4873.9475 0.0 1250.3673 
3761 -4874.3353 -4874.3353 0.0 1241.7418 
3762 -4874.4609 -4874.4609 0.0 1238.0086 
3763 -4874.5071 -4874.5071 0.0 1236.279 
3764 -4874.5262 -4874.5262 0.0 1235.4465 
3765 -4874.5346 -4874.5346 0.0 1235.0411 
3766 -4874.5386 -4874.5386 0.0 1234.8426 
3767 -4874.5405 -4874.5405 0.0 1234.7438 
3768 -4874.5415 -4874.5415 0.0 1234.6936 
3769 -4874.5419 -4874.5419 0.0 1234.6693 
3770 -4874.5422 -4874.5422 0.0 1234.6572 
3771 -4873.9468 -4873.9468 0.0 1250.3828 
3772 -4874.3368 -4874.3368 0.0 1241.7021 
3773 -4874.4617 -4874.4617 0.0 1237.9801 
3774 -4874.5074 -4874.5074 0.0 1236.2653 
3775 -4874.5263 -4874.5263 0.0 1235.4433 
3776 -4874.5346 -4874.5346 0.0 1235.0444 
3777 -4874.5384 -4874.5384 0.0 1234.8497 
3778 -4874.5403 -4874.5403 0.0 1234.753 
3779 -4874.5413 -4874.5413 0.0 1234.7041 
3780 -4874.5417 -4874.5417 0.0 1234.6804 
3781 -4874.542 -4874.542 0.0 1234.6687 
3782 -4873.9461 -4873.9461 0.0 1250.3977 
3783 -4874.3384 -4874.3384 0.0 1241.6623 
3784 -4874.4625 -4874.4625 0.0 1237.9517 
3785 -4874.5078 -4874.5078 0.0 1236.2515 
3786 -4874.5263 -4874.5263 0.0 1235.4399 
3787 -4874.5346 -4874.5346 0.0 1235.0473 
3788 -4874.5383 -4874.5383 0.0 1234.8564 
3789 -4874.5402 -4874.5402 0.0 1234.7619 
3790 -4874.5411 -4874.5411 0.0 1234.7141 
3791 -4874.5415 -4874.5415 0.0 1234.6912 
3792 -4874.5418 -4874.5418 0.0 1234.6798 
3793 -4873.9454 -4873.9454 0.0 1250.4122 
3794 -4874.3399 -4874.3399 0.0 1241.6224 
3795 -4874.4634 -4874.4634 0.0 1237.9233 
3796 -4874.5081 -4874.5081 0.0 1236.2378 
3797 -4874.5264 -4874.5264 0.0 1235.4363 
3798 -4874.5345 -4874.5345 0.0 1235.0501 
3799 -4874.5382 -4874.5382 0.0 1234.8628 
3800 -4874.54 -4874.54 0.0 1234.7704 
3801 -4874.5409 -4874.5409 0.0 1234.725 
3802 -4874.5413 -4874.5413 0.0 1234.7014 
3803 -4874.5416 -4874.5416 0.0 1234.6904 
3804 -4873.9448 -4873.9448 0.0 1250.426 
3805 -4874.3414 -4874.3414 0.0 1241.5823 
3806 -4874.4643 -4874.4643 0.0 1237.8927 
3807 -4874.5085 -4874.5085 0.0 1236.2241 
3808 -4874.5265 -4874.5265 0.0 1235.4327 
3809 -4874.5345 -4874.5345 0.0 1235.0526 
3810 -4874.5381 -4874.5381 0.0 1234.8689 
3811 -4874.5398 -4874.5398 0.0 1234.7785 
3812 -4874.5407 -4874.5407 0.0 1234.7343 
3813 -4874.5411 -4874.5411 0.0 1234.7113 
3814 -4874.5414 -4874.5414 0.0 1234.7007 
3815 -4873.9229 -4873.9229 0.0 1249.0571 
3816 -4874.3328 -4874.3328 0.0 1240.8548 
3817 -4874.4603 -4874.4603 0.0 1237.5235 
3818 -4874.5064 -4874.5064 0.0 1236.0412 
3819 -4874.5255 -4874.5255 0.0 1235.3449 
3820 -4874.5339 -4874.5339 0.0 1235.0133 
3821 -4874.5377 -4874.5377 0.0 1234.8541 
3822 -4874.5396 -4874.5396 0.0 1234.7761 
3823 -4874.5404 -4874.5404 0.0 1234.7381 
3824 -4874.5409 -4874.5409 0.0 1234.7184 
3825 -4874.5412 -4874.5412 0.0 1234.7093 
3826 -4873.9223 -4873.9223 0.0 1249.0687 
3827 -4874.3345 -4874.3345 0.0 1240.8158 
3828 -4874.4612 -4874.4612 0.0 1237.4962 
3829 -4874.5069 -4874.5069 0.0 1236.0275 
3830 -4874.5256 -4874.5256 0.0 1235.3406 
3831 -4874.5338 -4874.5338 0.0 1235.0145 
3832 -4874.5376 -4874.5376 0.0 1234.8586 
3833 -4874.5394 -4874.5394 0.0 1234.7825 
3834 -4874.5403 -4874.5403 0.0 1234.7456 
3835 -4874.5407 -4874.5407 0.0 1234.7275 
3836 -4874.541 -4874.541 0.0 1234.7176 
3837 -4873.9217 -4873.9217 0.0 1249.0797 
3838 -4874.3362 -4874.3362 0.0 1240.7773 
3839 -4874.4621 -4874.4621 0.0 1237.4694 
3840 -4874.5072 -4874.5072 0.0 1236.0141 
3841 -4874.5257 -4874.5257 0.0 1235.3362 
3842 -4874.5338 -4874.5338 0.0 1235.0156 
3843 -4874.5375 -4874.5375 0.0 1234.8629 
3844 -4874.5393 -4874.5393 0.0 1234.7886 
3845 -4874.5401 -4874.5401 0.0 1234.7526 
3846 -4874.5405 -4874.5405 0.0 1234.7352 
3847 -4874.5407 -4874.5407 0.0 1234.7267 
3848 -4873.9433 -4873.9433 0.0 1250.4644 
3849 -4874.3303 -4874.3303 0.0 1241.8853 
3850 -4874.4573 -4874.4573 0.0 1238.1346 
3851 -4874.5045 -4874.5045 0.0 1236.3877 
3852 -4874.5241 -4874.5241 0.0 1235.5435 
3853 -4874.5327 -4874.5327 0.0 1235.1321 
3854 -4874.5368 -4874.5368 0.0 1234.9282 
3855 -4874.5388 -4874.5388 0.0 1234.827 
3856 -4874.5398 -4874.5398 0.0 1234.7767 
3857 -4874.5402 -4874.5402 0.0 1234.7516 
3858 -4874.5405 -4874.5405 0.0 1234.7391 
3859 -4873.9426 -4873.9426 0.0 1250.4806 
3860 -4874.3318 -4874.3318 0.0 1241.8454 
3861 -4874.4582 -4874.4582 0.0 1238.1058 
3862 -4874.5048 -4874.5048 0.0 1236.3739 
3863 -4874.5241 -4874.5241 0.0 1235.5403 
3864 -4874.5326 -4874.5326 0.0 1235.1355 
3865 -4874.5366 -4874.5366 0.0 1234.9356 
3866 -4874.5386 -4874.5386 0.0 1234.8366 
3867 -4874.5395 -4874.5395 0.0 1234.7875 
3868 -4874.54 -4874.54 0.0 1234.7632 
3869 -4874.5403 -4874.5403 0.0 1234.7511 
3870 -4873.9419 -4873.9419 0.0 1250.4961 
3871 -4874.3333 -4874.3333 0.0 1241.8054 
3872 -4874.459 -4874.459 0.0 1238.077 
3873 -4874.5052 -4874.5052 0.0 1236.36 
3874 -4874.5242 -4874.5242 0.0 1235.5369 
3875 -4874.5326 -4874.5326 0.0 1235.1387 
3876 -4874.5365 -4874.5365 0.0 1234.9426 
3877 -4874.5384 -4874.5384 0.0 1234.8458 
3878 -4874.5393 -4874.5393 0.0 1234.798 
3879 -4874.5398 -4874.5398 0.0 1234.7743 
3880 -4874.54 -4874.54 0.0 1234.7626 
3881 -4873.9412 -4873.9412 0.0 1250.5111 
3882 -4874.3349 -4874.3349 0.0 1241.7641 
3883 -4874.4599 -4874.4599 0.0 1238.0483 
3884 -4874.5055 -4874.5055 0.0 1236.346 
3885 -4874.5243 -4874.5243 0.0 1235.5334 
3886 -4874.5325 -4874.5325 0.0 1235.1416 
3887 -4874.5364 -4874.5364 0.0 1234.9492 
3888 -4874.5382 -4874.5382 0.0 1234.8547 
3889 -4874.5391 -4874.5391 0.0 1234.808 
3890 -4874.5396 -4874.5396 0.0 1234.785 
3891 -4874.5398 -4874.5398 0.0 1234.7736 
3892 -4873.9405 -4873.9405 0.0 1250.5255 
3893 -4874.3365 -4874.3365 0.0 1241.7238 
3894 -4874.4607 -4874.4607 0.0 1238.0196 
3895 -4874.5059 -4874.5059 0.0 1236.3321 
3896 -4874.5244 -4874.5244 0.0 1235.5297 
3897 -4874.5325 -4874.5325 0.0 1235.1443 
3898 -4874.5363 -4874.5363 0.0 1234.9545 
3899 -4874.5381 -4874.5381 0.0 1234.8632 
3900 -4874.539 -4874.539 0.0 1234.8177 
3901 -4874.5394 -4874.5394 0.0 1234.7954 
3902 -4874.5396 -4874.5396 0.0 1234.7844 
3903 -4873.9398 -4873.9398 0.0 1250.5394 
3904 -4874.338 -4874.338 0.0 1241.6834 
3905 -4874.4616 -4874.4616 0.0 1237.9911 
3906 -4874.5062 -4874.5062 0.0 1236.3181 
3907 -4874.5244 -4874.5244 0.0 1235.526 
3908 -4874.5324 -4874.5324 0.0 1235.1467 
3909 -4874.5362 -4874.5362 0.0 1234.9606 
3910 -4874.5379 -4874.5379 0.0 1234.8714 
3911 -4874.5388 -4874.5388 0.0 1234.827 
3912 -4874.5392 -4874.5392 0.0 1234.8053 
3913 -4874.5394 -4874.5394 0.0 1234.7946 
3914 -4873.918 -4873.918 0.0 1249.1708 
3915 -4874.3295 -4874.3295 0.0 1240.956 
3916 -4874.4576 -4874.4576 0.0 1237.6219 
3917 -4874.5042 -4874.5042 0.0 1236.1353 
3918 -4874.5234 -4874.5234 0.0 1235.4383 
3919 -4874.5318 -4874.5318 0.0 1235.1074 
3920 -4874.5358 -4874.5358 0.0 1234.9457 
3921 -4874.5377 -4874.5377 0.0 1234.8689 
3922 -4874.5385 -4874.5385 0.0 1234.8309 
3923 -4874.539 -4874.539 0.0 1234.8124 
3924 -4874.5392 -4874.5392 0.0 1234.8033 
3925 -4873.9177 -4873.9177 0.0 1249.1777 
3926 -4874.3312 -4874.3312 0.0 1240.9168 
3927 -4874.4585 -4874.4585 0.0 1237.5945 
3928 -4874.5046 -4874.5046 0.0 1236.1215 
3929 -4874.5236 -4874.5236 0.0 1235.4338 
3930 -4874.5318 -4874.5318 0.0 1235.1086 
3931 -4874.5357 -4874.5357 0.0 1234.9503 
3932 -4874.5375 -4874.5375 0.0 1234.8753 
